state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
AL,1598732943719,AL DOC - BIRMINGHAM COMMUNITY WORK CENTER/RELEASE,Direct Bill,false,8504887146,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732943719,AL DOC - BIRMINGHAM COMMUNITY WORK CENTER/RELEASE,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732943719,AL DOC - BIRMINGHAM COMMUNITY WORK CENTER/RELEASE,Inmate Debit,false,8504887146,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732943719,AL DOC - BIRMINGHAM COMMUNITY WORK CENTER/RELEASE,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732943719,AL DOC - BIRMINGHAM COMMUNITY WORK CENTER/RELEASE,Traditional Collect,false,8504887146,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732943719,AL DOC - BIRMINGHAM COMMUNITY WORK CENTER/RELEASE,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732943719,AL DOC - BIRMINGHAM COMMUNITY WORK CENTER/RELEASE,Voicemail,false,8504887146,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,AdvancedConnect,false,4046561776,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,Direct Bill,false,4046561776,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,Inmate Debit,false,4046561776,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,Traditional Collect,false,4046561776,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732949120,AL DOC - BULLOCK  CORRECTIONAL FACILITY,Voicemail,false,4046561776,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,AdvancedConnect,false,6013593150,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,Direct Bill,false,6013593150,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,Inmate Debit,false,6013593150,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,Traditional Collect,false,6013593150,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732954689,AL DOC - BULLOCK MENTAL HEALTH UNIT,Voicemail,false,6013593150,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,AdvancedConnect,false,3027444101,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,Direct Bill,false,3027444101,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,Inmate Debit,false,3027444101,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,Traditional Collect,false,3027444101,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732960157,AL DOC - CAMDEN COMMUNITY WORK CENTER/RELEASE,Voicemail,false,3027444101,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,AdvancedConnect,false,4012222080,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,Direct Bill,false,4012222080,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,Inmate Debit,false,4012222080,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,Traditional Collect,false,4012222080,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732967254,AL DOC - CHILDERSBURG COMMUNITY WORK RELEASE & REHABILITATION CENTER,Voicemail,false,4012222080,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,AdvancedConnect,false,2177820244,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,Direct Bill,false,2177820244,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,Inmate Debit,false,2177820244,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,Traditional Collect,false,2177820244,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732973278,AL DOC - DRAPER CORRECTIONAL CENTER,Voicemail,false,2177820244,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,AdvancedConnect,false,8047862211,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,Direct Bill,false,8047862211,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,Inmate Debit,false,8047862211,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,Traditional Collect,false,8047862211,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732979007,AL DOC - EASTERLING CORRECTIONAL FACILITY,Voicemail,false,8047862211,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,AdvancedConnect,false,9165883160,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,Direct Bill,false,9165883160,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,Inmate Debit,false,9165883160,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,Traditional Collect,false,9165883160,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732985258,AL DOC - ELBA COMMUNITY WORK RELEASE/CENTER,Voicemail,false,9165883160,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,AdvancedConnect,false,4046561776,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,Direct Bill,false,4046561776,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,Inmate Debit,false,4046561776,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,Traditional Collect,false,4046561776,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732991876,AL DOC - ELMORE CORRECTIONAL CENTER,Voicemail,false,4046561776,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,AdvancedConnect,false,7852963232,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,Direct Bill,false,7852963232,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,Inmate Debit,false,7852963232,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,Traditional Collect,false,7852963232,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598732997831,AL DOC - FRANK LEE YOUTH CENTER,Voicemail,false,7852963232,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,AdvancedConnect,false,5124632000,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,Direct Bill,false,5124632000,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,Inmate Debit,false,5124632000,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,Traditional Collect,false,5124632000,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598733003344,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,Voicemail,false,5124632000,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,AdvancedConnect,false,4109743901,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,Direct Bill,false,4109743901,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,Inmate Debit,false,4109743901,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,Traditional Collect,false,4109743901,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598733008729,AL DOC - HAMILTON AGED AND INFIRMED CENTER,Voicemail,false,4109743901,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,AdvancedConnect,false,4055212342,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,Direct Bill,false,4055212342,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,Inmate Debit,false,4055212342,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,Traditional Collect,false,4055212342,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598733023362,AL DOC - HAMILTON COMMUNITY WORK RELEASE/CENTER,Voicemail,false,4055212342,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,AdvancedConnect,false,4055212342,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,Direct Bill,false,4055212342,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,Inmate Debit,false,4055212342,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,Traditional Collect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,Traditional Collect,false,4055212342,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,Voicemail,true,3342427100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598733029360,AL DOC - JULIA TUTWILER PRISON FOR WOMEN,Voicemail,false,4055212342,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
AL,1598733034900,AL DOC - JULIA TUTWILER WOMEN'S PRISON / ANNEX,AdvancedConnect,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733034900,AL DOC - JULIA TUTWILER WOMEN'S PRISON / ANNEX,AdvancedConnect,false,5737513222,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733034900,AL DOC - JULIA TUTWILER WOMEN'S PRISON / ANNEX,Direct Bill,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733034900,AL DOC - JULIA TUTWILER WOMEN'S PRISON / ANNEX,Direct Bill,false,5737513222,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733034900,AL DOC - JULIA TUTWILER WOMEN'S PRISON / ANNEX,Inmate Debit,true,3342427100,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
AL,1598733034900,AL DOC - JULIA TUTWILER WOMEN'S PRISON / ANNEX,Inmate Debit,false,5737513222,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
