state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
AK,09/06/2020,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/WEST,Direct Bill,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/WEST,Direct Bill,,2072873531,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/WEST,Inmate Debit,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/WEST,Inmate Debit,,2072873531,0.000,0.210,0.210,0.210,,,0.000
AK,09/06/2020,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/WEST,Traditional Collect,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/WEST,Traditional Collect,,2072873531,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/WEST,Voicemail,1,9074653500,0.000,0.000,0.000,0.000,,,0.000
AK,09/06/2020,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/WEST,Voicemail,,2072873531,0.000,0.000,0.000,0.000,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,AdvancedConnect,1,9074653500,0.000,0.210,0.210,0.210,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,AdvancedConnect,,6025424331,0.000,0.210,0.210,0.210,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,Direct Bill,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,Direct Bill,,6025424331,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,Inmate Debit,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,Inmate Debit,,6025424331,0.000,0.210,0.210,0.210,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,Traditional Collect,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,Traditional Collect,,6025424331,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,Voicemail,1,9074653500,0.000,0.000,0.000,0.000,,,0.000
AK,09/06/2020,AK DOC - ANVIL MOUNTAIN CORRECTIONAL CENTER,Voicemail,,6025424331,0.000,0.000,0.000,0.000,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,AdvancedConnect,1,9074653500,0.000,0.210,0.210,0.210,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,AdvancedConnect,,7177872500,0.000,0.210,0.210,0.210,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,Direct Bill,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,Direct Bill,,7177872500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,Inmate Debit,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,Inmate Debit,,7177872500,0.000,0.210,0.210,0.210,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,Traditional Collect,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,Traditional Collect,,7177872500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,Voicemail,1,9074653500,0.000,0.000,0.000,0.000,,,0.000
AK,09/06/2020,AK DOC - FAIRBANKS CORRECTIONAL CENTER,Voicemail,,7177872500,0.000,0.000,0.000,0.000,,,0.000
AK,09/06/2020,AK DOC - GOOSE CREEK CORRECTIONAL CENTER,AdvancedConnect,1,9074653500,0.000,0.210,0.210,0.210,,,0.000
AK,09/06/2020,AK DOC - GOOSE CREEK CORRECTIONAL CENTER,AdvancedConnect,,6092926000,0.000,0.210,0.210,0.210,,,0.000
AK,09/06/2020,AK DOC - GOOSE CREEK CORRECTIONAL CENTER,Direct Bill,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - GOOSE CREEK CORRECTIONAL CENTER,Direct Bill,,6092926000,0.000,0.250,0.250,0.250,,,0.000
AK,09/06/2020,AK DOC - GOOSE CREEK CORRECTIONAL CENTER,Inmate Debit,1,9074653500,0.000,0.250,0.250,0.250,,,0.000
