state,siteId,siteName,customerId,displayId,displayName,address1,address2,city,zipCd,onSiteUserAccountNeeded
CA,15172,NAPA COUNTY JUVENILE PROBATION,null,null,null,null,null,false
CA,05267,RIVERSIDE COUNTY - BLYTHE JAIL,null,null,null,null,null,false
CA,05266,RIVERSIDE COUNTY - COIS M BYRD DETENTION CENTER,null,null,null,null,null,false
CA,07154,RIVERSIDE COUNTY - JOHN J BENOIT DETENTION CENTER,null,null,null,null,null,false
CA,05265,RIVERSIDE COUNTY - LARRY D SMITH CORRECTIONS,null,null,null,null,null,false
CA,05268,RIVERSIDE COUNTY - REGIONAL MEDICAL CENTER,null,null,null,null,null,false
CA,05269,RIVERSIDE COUNTY - ROBERT PRESLEY DETENTION CENTER,null,null,null,null,null,false
CA,00849,SAN BENITO COUNTY JUVENILE DEPT,null,null,null,null,null,false
CA,05249,SAN BERNARDINO COUNTY - BARSTOW STATION JAIL,null,null,null,null,null,false
CA,05246,SAN BERNARDINO COUNTY - BIG BEAR STATION JAIL,null,null,null,null,null,false
CA,07092,SAN BERNARDINO COUNTY - CENTRAL DETENTION FACILITY,null,null,null,null,null,false
CA,09165,SAN BERNARDINO COUNTY - COLORADO RIVER JAIL,null,null,null,null,null,false
CA,05247,SAN BERNARDINO COUNTY - GLEN HELEN REHABILIATATION CENTER,null,null,null,null,null,false
CA,05248,SAN BERNARDINO COUNTY - HIGH DESERT DETENTION FACILTY,null,null,null,null,null,false
CA,06999,SAN BERNARDINO COUNTY - MORONGO BASIN STATION JAIL,null,null,null,null,null,false
CA,07660,SAN BERNARDINO COUNTY WEST VALLEY DETENTION CENTER,null,null,null,null,null,false
CA,07416A,SAN DIEGO - LAS COLINAS DET RE FAC - ATTORNEY,null,null,null,null,null,false
CA,04857,SAN DIEGO COUNTY - CENTRAL JAIL,null,null,null,null,null,false
CA,05535,SAN DIEGO COUNTY - E MESA JUVENILE DETENTION FACILITY,null,null,null,null,null,false
CA,09300,SAN DIEGO COUNTY - FACILITY 8,null,null,null,null,null,false
CA,04908,SAN DIEGO COUNTY - GEORGE BAILEY DETENTION FACILITY,null,null,null,null,null,false
CA,04939,SAN DIEGO COUNTY - GIRLS REHAB FACILITY,null,null,null,null,null,false
CA,04946,SAN DIEGO COUNTY - KEARNY MESA JUVENILE DETENTION FACILITY,null,null,null,null,null,false
CA,07416,SAN DIEGO COUNTY - LAS COLINAS DETENTION & RE-ENTRY FACILITY,null,null,null,null,null,false
CA,04935,SAN DIEGO COUNTY - S BAY DETENTION FACILITY,null,null,null,null,null,false
CA,04858,SAN DIEGO COUNTY - VISTA DETENTION FACILITY,null,null,null,null,null,false
CA,09301,SAN DIEGO EAST MESA DET FACILITY,null,null,null,null,null,false
CA,05650,SAN JOAQUIN COUNTY JAIL,null,null,null,null,null,false
CA,09512,SAN JOAQUIN COUNTY JAIL - BOOKING,null,null,null,null,null,false
CA,05967,SAN MATEO COUNTY YOUTH SERVICES CENTER,null,null,null,null,null,false
CA,00858,SANTA CRUZ COUNTY JUVENILE HALL,null,null,null,null,null,false
CA,06606,SUTTER COUNTY SHERIFF'S DEPT,null,null,null,null,null,false
CA,15171,TRINITY COUNTY PROBATION,null,null,null,null,null,false
CA,15170,TRINITY COUNTY SHERIFF,null,null,null,null,null,false
CA,07397,VENTURA COUNTY - EAST VALLEY JAIL,null,null,null,null,null,false
CA,06972,VENTURA COUNTY - PRETRIAL DETENTION FACILITY,null,null,null,null,null,false
CA,07295,VENTURA COUNTY - PROBATION DETENTION CENTER,null,null,null,null,null,false
CA,06744,VENTURA COUNTY - TODD RD JAIL FACILITY,null,null,null,null,null,falseCO,07136,ARAPAHOE COUNTY SHERIFF'S OFFICE,null,null,null,null,null,false
CO,05403,AURORA MUNICIPAL COURT ADMINISTRATION,null,null,null,null,null,false
CO,08832,BENT COUNTY JAIL,null,null,null,null,null,false
CO,04540,BROOMFIELD CITY JAIL,null,null,null,null,null,false
CO,08186,CHAFFEE COUNTY JAIL,null,null,null,null,null,false
CO,05467,CHIEF IGNACIO JUSTICE CENTER,null,null,null,null,null,false
CO,04983,CLEAR CREEK COUNTY JAIL,null,null,null,null,null,false
CO,05306,DELTA COUNTY JAIL,null,null,null,null,null,false
CO,16012,DENVER COUNTY JAIL,null,null,null,null,null,false
CO,16011,DENVER DOWNTOWN DETENTION CENTER,null,null,null,null,null,false
CO,16014,DOUGLAS COUNTY DETENTION CENTER,null,null,null,null,null,false
CO,08835,FREMONT COUNTY DETENTION CENTER,null,null,null,null,null,false
CO,08824,GUNNISON COUNTY JAIL,null,null,null,null,null,false
CO,08838,HUERFANO COUNTY JAIL,null,null,null,null,null,false
CO,06713,JEFFERSON COUNTY SHERIFF'S BOOKING,null,null,null,null,null,false
CO,05152,JEFFERSON COUNTY SHERIFF'S DETENTION FACILITY,null,null,null,null,null,false
CO,08839,LAKE COUNTY SHERIFF'S DEPT,null,null,null,null,null,false
CO,05688,LAPLATA COUNTY JAIL,null,null,null,null,null,false
CO,05562,LAS ANIMAS COUNTY JAIL,null,null,null,null,null,false
CO,08177,LINCOLN COUNTY SHERIFF'S OFFICE,null,null,null,null,null,false
CO,06412,MORGAN COUNTY JAIL,null,null,null,null,null,false
CO,08927,PARK COUNTY DETENTION CENTER,null,null,null,null,null,false
CO,03683,PUEBLO COUNTY DETENTION CENTER,null,null,null,null,null,false
CO,07128,PUEBLO COUNTY JUDICIAL BLDG,null,null,null,null,null,false
CO,05401,ROUTT COUNTY JAIL,null,null,null,null,null,false
CO,00520,SAGUACHE COUNTY JAIL,null,null,null,null,null,false
CO,03803,SOUTHERN UTE INDIAN TRIBE,null,null,null,null,null,false
CO,05544,SUMMIT COUNTY JAIL,null,null,null,null,null,false
CO,06837,WELD COUNTY ALTERNATIVE SENTENCING,null,null,null,null,null,false
CO,06721,WELD COUNTY COMMUNITY CORRECTIONS CENTER,null,null,null,null,null,false
CO,05619,WELD NORTH JAIL COMPLEX,null,null,null,null,null,falseCT,08460,CT DOC - BRIDGEPORT CORRECTIONAL CENTER,null,null,null,null,null,false
CT,08465,CT DOC - BROOKLYN CORRECTIONAL INSTITUTION,null,null,null,null,null,false
CT,09215,CT DOC - CENTRAL OFFICE,null,null,null,null,null,false
CT,09261,CT DOC - CHESHIRE ANNEX,null,null,null,null,null,false
CT,08520,CT DOC - CHESHIRE CORRECTIONAL INSTITUTION,null,null,null,null,null,false
CT,08525,CT DOC - CORRIGAN CORRECTIONAL CENTER,null,null,null,null,null,false
CT,08535,CT DOC - CYBULSKI CORRECTIONAL INSTITUTION,null,null,null,null,null,false
CT,08544,CT DOC - GARNER CORRECTIONAL INSTITUTION,null,null,null,null,null,false
CT,08551,CT DOC - HARTFORD CORRECTIONAL CENTER,null,null,null,null,null,false
CT,08552,CT DOC - JOHN DEMPSEY HOSPITAL (UCONN),null,null,null,null,null,false
CT,08569,CT DOC - MACDOUGALL CORRECTIONAL INSTITUTION,null,null,null,null,null,false
CT,08586,CT DOC - MANSON YOUTH INSTITUTION,null,null,null,null,null,false
CT,08594,CT DOC - NEW HAVEN CORRECTIONAL CENTER,null,null,null,null,null,false
CT,08681,CT DOC - NORTHERN CORRECTIONAL INSTITUTION,null,null,null,null,null,false
CT,08708,CT DOC - OSBORN CORRECTIONAL INSTITUTION,null,null,null,null,null,false
CT,08730,CT DOC - RADGOWSKI CORRECTIONAL CENTER,null,null,null,null,null,false
CT,08813,CT DOC - WALKER RECEPTION (RSMU),null,null,null,null,null,false
CT,08830,CT DOC - WILLARD CORRECTIONAL INSTITUTION,null,null,null,null,null,false
CT,08860,CT DOC - YORK CORRECTIONAL INSTITUTION,null,null,null,null,null,false
CT,08783,CT DOC -ROBINSON CORRECTIONAL INSTUTION,null,null,null,null,null,falseDC,00797,DC DOC - CORRECTIONAL TREATMENT FACILITY,null,null,null,null,null,falseFL,06546,ALACHUA COUNTY JAIL,null,null,null,null,null,false
FL,07068A,BAKER COUNTY DETENTION CENTER (ATTORNEY ONLY),null,null,null,null,null,false
FL,07068,BAKER COUNTY SHERIFF'S OFFICE,null,null,null,null,null,false
FL,05275,BRADFORD COUNTY JAIL,null,null,null,null,null,false
FL,19021,BROWARD COUNTY - BROWARD COUNTY MAIN JAIL,null,null,null,null,null,false
FL,19071,BROWARD COUNTY - JOSEPH CONTE DETENTION,null,null,null,null,null,false
FL,19023,BROWARD COUNTY - NORTH BROWARD DETENTION CENTER,null,null,null,null,null,false
FL,19023D,BROWARD COUNTY - NORTH BROWARD UNIT 11,null,null,null,null,null,false
FL,19089,BROWARD COUNTY - PAUL REIN DETENTION FACILITY,null,null,null,null,null,false
FL,07518,BROWARD COUNTY VISITATION CENTER,null,null,null,null,null,false
FL,00772,CCA LAKE CITY CORRECTIONAL FACILITY,null,null,null,null,null,false
FL,04981,CLAY COUNTY JAIL,null,null,null,null,null,false
FL,04146,COLLIER COUNTY JAIL CENTER,null,null,null,null,null,false
FL,19094,COLUMBIA COUNTY DETENTION FACILITY,null,null,null,null,null,false
FL,19094A,COLUMBIA COUNTY DETENTION FACILITY-ATTORNEY,null,null,null,null,null,false
FL,06143,FL DOC - APALACHEE CI - EAST,null,null,null,null,null,false
FL,06142,FL DOC - APALACHEE CI - WEST,null,null,null,null,null,false
FL,06246,FL DOC - ATLANTIC WRC,null,null,null,null,null,false
FL,06216,FL DOC - AVON PARK CI,null,null,null,null,null,false
FL,06217,FL DOC - AVON PARK WORK CAMP,null,null,null,null,null,false
FL,06148,FL DOC - BAKER CI,null,null,null,null,null,false
FL,08016,FL DOC - BAKER RE-ENTRY CENTER,null,null,null,null,null,false
FL,06149,FL DOC - BAKER WORK CAMP,null,null,null,null,null,false
FL,06145,FL DOC - CALHOUN CI,null,null,null,null,null,false
FL,06146,FL DOC - CALHOUN WORK CAMP,null,null,null,null,null,false
FL,06221,FL DOC - CENTRAL FLORIDA RECEPTION CENTER,null,null,null,null,null,false
FL,06287,FL DOC - CENTRAL OFFICE - SECURITY - IG'S OFFICE,null,null,null,null,null,false
FL,06154,FL DOC - CENTURY CI,null,null,null,null,null,false
FL,06155,FL DOC - CENTURY WORK CAMP,null,null,null,null,null,false
FL,06229,FL DOC - CFRC EAST,null,null,null,null,null,false
FL,06224,FL DOC - CHARLOTTE CI,null,null,null,null,null,false
FL,06152,FL DOC - COLUMBIA ANNEX,null,null,null,null,null,false
FL,06150,FL DOC - COLUMBIA CI,null,null,null,null,null,false
FL,06151,FL DOC - COLUMBIA WORK CAMP,null,null,null,null,null,false
FL,06234,FL DOC - CRFC SOUTH,null,null,null,null,null,false
FL,06161,FL DOC - CROSS CITY CI,null,null,null,null,null,false
FL,00761,FL DOC - CROSS CITY EAST UNIT,null,null,null,null,null,false
FL,06162,FL DOC - CROSS CITY WORK CAMP,null,null,null,null,null,false
FL,06225,FL DOC - DADE CI,null,null,null,null,null,false
FL,06227,FL DOC - DESOTO ANNEX,null,null,null,null,null,false
FL,06228,FL DOC - DESOTO WORK CAMP,null,null,null,null,null,false
FL,06243,FL DOC - EVERGLADES CI,null,null,null,null,null,false
FL,00766,FL DOC - EVERGLADES RE-ENTRY CENTER,null,null,null,null,null,false
FL,06163,FL DOC - FLORIDA STATE PRISON,null,null,null,null,null,false
FL,09048,FL DOC - FLORIDA WOMENS RECEPTION CENTER,null,null,null,null,null,false
FL,06158,FL DOC - FRANKLIN CI,null,null,null,null,null,false
FL,07758,FL DOC - FRANKLIN WORK CAMP,null,null,null,null,null,false
FL,06197,FL DOC - FSP WEST,null,null,null,null,null,false
FL,06262,FL DOC - FT MYERS WORK CAMP,null,null,null,null,null,false
FL,06275,FL DOC - FT PIERCE WRC,null,null,null,null,null,false
FL,07561,FL DOC - GADSDEN RE-ENTRY CENTER,null,null,null,null,null,false
FL,06166,FL DOC - GAINESVILLE WORK CAMP,null,null,null,null,null,false
FL,06175,FL DOC - GRACEVILLE WORK CAMP,null,null,null,null,null,false
FL,06169,FL DOC - GULF ANNEX,null,null,null,null,null,false
FL,06160,FL DOC - GULF CI,null,null,null,null,null,false
FL,06170,FL DOC - GULF FORESTRY CAMP,null,null,null,null,null,false
FL,06179,FL DOC - HAMILTON ANNEX,null,null,null,null,null,false
FL,06168,FL DOC - HAMILTON CI,null,null,null,null,null,false
FL,06178,FL DOC - HAMILTON WORK CAMP,null,null,null,null,null,false
FL,06249,FL DOC - HARDEE CI,null,null,null,null,null,false
FL,06259,FL DOC - HARDEE WORK CAMP,null,null,null,null,null,false
FL,06237,FL DOC - HERNANDO CI,null,null,null,null,null,false
FL,06279,FL DOC - HOLLYWOOD WRC,null,null,null,null,null,false
FL,06171,FL DOC - HOLMES CI,null,null,null,null,null,false
FL,06172,FL DOC - HOLMES WORK CAMP,null,null,null,null,null,false
FL,06263,FL DOC - HOMESTEAD CI,null,null,null,null,null,false
FL,06173,FL DOC - JACKSON CI,null,null,null,null,null,false
FL,06174,FL DOC - JACKSON WORK CAMP,null,null,null,null,null,false
FL,06176,FL DOC - JEFFERSON CI,null,null,null,null,null,false
FL,06235,FL DOC - KISSIMMEE WRC,null,null,null,null,null,false
FL,06239,FL DOC - LAKE CI,null,null,null,null,null,false
FL,06180,FL DOC - LANCASTER CI,null,null,null,null,null,false
FL,06181,FL DOC - LANCASTER WORK CAMP,null,null,null,null,null,false
FL,06258,FL DOC - LARGO ROAD PRISON,null,null,null,null,null,false
FL,06182,FL DOC - LAWTEY CI,null,null,null,null,null,false
FL,06177,FL DOC - LIBERTY CI,null,null,null,null,null,false
FL,06186,FL DOC - LIBERTY WORK CAMP,null,null,null,null,null,false
FL,06241,FL DOC - LOWELL ANNEX,null,null,null,null,null,false
FL,06240,FL DOC - LOWELL CI,null,null,null,null,null,false
FL,06363,FL DOC - LOWELL WORK CAMP,null,null,null,null,null,false
FL,06247,FL DOC - LOXAHATCHEE ROAD PRISON,null,null,null,null,null,false
FL,06185,FL DOC - MADISON CI,null,null,null,null,null,false
FL,06193,FL DOC - MADISON WORK CAMP,null,null,null,null,null,false
FL,06253,FL DOC - MARION CI,null,null,null,null,null,false
FL,06254,FL DOC - MARION WORK CAMP,null,null,null,null,null,false
FL,06265,FL DOC - MARTIN CI,null,null,null,null,null,false
FL,06266,FL DOC - MARTIN WORK CAMP,null,null,null,null,null,false
FL,06684,FL DOC - MAYO ANNEX,null,null,null,null,null,false
FL,06280,FL DOC - MIAMI NORTH WRC,null,null,null,null,null,false
FL,06196,FL DOC - NEW RIVER CI EAST,null,null,null,null,null,false
FL,07936,FL DOC - NEW RIVER WORK CAMP,null,null,null,null,null,false
FL,06207,FL DOC - NORTHWEST FLORIDA RECEPTION CENTER,null,null,null,null,null,false
FL,06208,FL DOC - NWFRC ANNEX,null,null,null,null,null,false
FL,06188,FL DOC - OKALOOSA CI,null,null,null,null,null,false
FL,06189,FL DOC - OKALOOSA WORK CAMP,null,null,null,null,null,false
FL,06276,FL DOC - OKEECHOBEE CI,null,null,null,null,null,false
FL,07376,FL DOC - OKEECHOBEE WORK CAMP,null,null,null,null,null,false
FL,06236,FL DOC - ORLANDO WRC,null,null,null,null,null,false
FL,06210,FL DOC - PANAMA CITY WRC,null,null,null,null,null,false
FL,06157,FL DOC - PENSACOLA WRC,null,null,null,null,null,false
FL,06255,FL DOC - POLK CI,null,null,null,null,null,false
FL,06256,FL DOC - POLK WORK CAMP,null,null,null,null,null,false
FL,06270,FL DOC - PUTNAM CI,null,null,null,null,null,false
FL,06187,FL DOC - QUINCY ANNEX,null,null,null,null,null,false
FL,06285,FL DOC - REALITY HOUSE,null,null,null,null,null,false
FL,06198,FL DOC - RECEPTION & MEDICAL CENTER,null,null,null,null,null,false
FL,06199,FL DOC - RECEPTION & MEDICAL CENTER WEST,null,null,null,null,null,false
FL,06200,FL DOC - RECEPTION & MEDICAL CENTER WORK CAMP,null,null,null,null,null,false
FL,06558,FL DOC - SAGO PALM WORK CAMP,null,null,null,null,null,false
FL,06191,FL DOC - SANTA ROSA ANNEX,null,null,null,null,null,false
FL,06190,FL DOC - SANTA ROSA CI,null,null,null,null,null,false
FL,07038,FL DOC - SANTA ROSA WORK CAMP,null,null,null,null,null,false
FL,06278,FL DOC - SFRC SOUTH UNIT,null,null,null,null,null,false
FL,06184,FL DOC - SHISA HOUSE EAST,null,null,null,null,null,false
FL,06277,FL DOC - SOUTH FLORIDA RECEPTION CENTER,null,null,null,null,null,false
FL,06268,FL DOC - ST PETERSBURG WRC,null,null,null,null,null,false
FL,06272,FL DOC - SUMTER BOOT CAMP,null,null,null,null,null,false
FL,06271,FL DOC - SUMTER CI,null,null,null,null,null,false
FL,06273,FL DOC - SUMTER WORK CAMP,null,null,null,null,null,false
FL,06693,FL DOC - SUWANNEE ANNEX,null,null,null,null,null,false
